-158.451561 1093.877171 80.788543 -158.451561 1093.877171 16.975081 2 38
-172.129754 1018.902263 -0.000000 -172.129754 1018.902263 145.390198 2 42
-168.318512 1039.793001 133.401790 -168.318512 1039.793001 0.000000 2 43
-165.472721 1055.391764 124.507379 -165.472721 1055.391764 0.000000 2 44
-155.346564 1110.896736 201.181688 -155.346564 1110.896736 -0.000000 2 45
-198.564514 874.004197 -0.000000 -198.564514 874.004197 138.978916 2 52
-219.030553 761.822754 -0.000000 -219.030553 761.822754 96.271287 2 53
-234.927131 674.688108 -13.790355 -234.927131 674.688108 142.788289 2 54
-238.859977 653.130815 -20.967967 -238.859977 653.130815 138.719427 2 55
-183.249593 957.950576 34.860424 -183.249593 957.950576 298.349444 2 56
-247.629279 605.063237 121.653401 -247.629279 605.063237 -17.461629 2 58
-204.492906 841.508625 1000.000000 -204.492906 841.508625 75.419491 2 62
-153.489543 1121.075709 159.083418 -153.489543 1121.075709 -23.808746 2 66
-190.115154 920.318061 109.791664 -190.115154 920.318061 51.359306 2 68
-138.951134 1200.765764 10.062034 -138.951134 1200.765764 194.999542 2 70
-175.640898 999.656468 31.043741 -175.640898 999.656468 189.473390 2 72
-26.926453 1112.956935 81.524698 -26.926453 1112.956935 428.363694 3 22
27.612633 1082.772659 430.777933 27.612633 1082.772659 0.000000 3 62
-42.139043 1121.376236 -0.000000 -42.139043 1121.376236 91.193421 3 73
-412.586803 903.087575 216.673492 -412.586803 903.087575 -0.000000 4 8
-394.848072 928.451302 202.998783 -394.848072 928.451302 -0.000000 4 9
-370.772109 962.876320 186.507533 -370.772109 962.876320 -0.000000 4 10
-348.991191 994.019768 -0.000000 -348.991191 994.019768 169.737845 4 11
-330.647266 1020.248832 -0.000000 -330.647266 1020.248832 156.212062 4 12
-228.492222 1166.315234 63.342483 -228.492222 1166.315234 328.847806 4 14
-272.823438 1102.928239 114.678151 -272.823438 1102.928239 -0.000000 4 15
-433.555140 873.105995 189.585299 -433.555140 873.105995 26.353548 4 19
-382.749450 945.750518 45.213442 -382.749450 945.750518 732.324885 4 29
-315.743836 1041.558503 145.390198 -315.743836 1041.558503 0.000000 4 42
-299.304871 1065.063758 -0.000000 -299.304871 1065.063758 133.401790 4 43
-286.937941 1082.746616 -0.000000 -286.937941 1082.746616 124.507379 4 44
-221.048535 1176.958590 0.000000 -221.048535 1176.958590 293.118517 4 46
-237.965697 1152.769585 -0.000000 -237.965697 1152.769585 135.562167 4 66
-363.740083 972.931063 -0.000000 -363.740083 972.931063 154.549777 4 68
-11.493475 1226.221390 142.693626 -11.493475 1226.221390 377.920230 5 22
76.084122 1133.156752 404.816876 76.084122 1133.156752 -0.000000 5 62
218.787098 981.512941 84.092778 218.787098 981.512941 244.409582 5 76
-36.809019 1040.427608 56.307052 -36.809019 1040.427608 413.107994 6 22
-18.667193 1034.666709 415.232005 -18.667193 1034.666709 15.037991 6 62
-10.897709 1032.199525 14.937332 -10.897709 1032.199525 -0.000000 6 65
-42.661681 997.474233 41.372638 -42.661681 997.474233 417.734644 7 22
-137.022182 1022.749456 -0.000000 -137.022182 1022.749456 138.987961 7 57
-52.032944 999.984401 417.099594 -52.032944 999.984401 25.879731 7 62
71.634438 966.859094 -0.000000 71.634438 966.859094 225.596371 7 72
-31.463755 1079.657137 471.883191 -31.463755 1079.657137 69.946726 14 22
-232.844191 1168.229340 70.293635 -232.844191 1168.229340 305.763415 14 46
7.941753 1062.325600 6.391781 7.941753 1062.325600 471.965800 14 62
-193.613615 1150.974742 7.632877 -193.613615 1150.974742 128.781963 14 67
-211.025716 1085.329219 137.694893 -211.025716 1085.329219 -21.892677 15 67
-308.842504 771.390603 111.904294 -308.842504 771.390603 -6.138364 16 20
-310.476498 807.108624 113.080814 -310.476498 807.108624 -0.000000 17 18
-334.668481 794.792405 129.736511 -334.668481 794.792405 -0.301668 17 20
-255.796088 788.181106 220.601856 -255.796088 788.181106 92.089752 18 62
-260.846229 789.929203 -0.000000 -260.846229 789.929203 46.273161 18 71
-231.492445 813.443730 230.228696 -231.492445 813.443730 84.192618 19 62
-289.131781 753.530042 168.422329 -289.131781 753.530042 122.607757 20 62
-295.656500 759.442313 -0.000000 -295.656500 759.442313 46.273161 20 71
-277.716627 743.186379 -0.000000 -277.716627 743.186379 62.532316 20 79
3.083837 551.644313 13.540812 3.083837 551.644313 90.581900 21 25
-4.598858 520.554988 117.797497 -4.598858 520.554988 0.000000 21 48
9.650594 578.217804 165.526201 9.650594 578.217804 46.521921 21 50
-38.468856 383.494321 283.954697 -38.468856 383.494321 -39.898722 21 74
-74.174526 766.197726 249.172452 -74.174526 766.197726 0.000000 22 23
-78.734051 732.734828 250.367197 -78.734051 732.734828 0.000000 22 24
-70.998582 789.506354 103.614999 -70.998582 789.506354 0.000000 22 28
-61.471707 859.425218 9.926613 -61.471707 859.425218 1000.000000 22 29
-69.301710 801.959898 102.020158 -69.301710 801.959898 0.000000 22 30
-57.964044 885.168374 3.247569 -57.964044 885.168374 127.507375 22 31
-62.736821 850.140396 101.284153 -62.736821 850.140396 0.000000 22 36
-48.367613 955.597716 140.915268 -48.367613 955.597716 26.812635 22 37
-40.261099 1015.092382 47.498274 -40.261099 1015.092382 116.148204 22 39
-59.583514 873.282895 7.625259 -59.583514 873.282895 229.376800 22 40
-33.761742 1062.791940 64.082883 -33.761742 1062.791940 236.816871 22 45
-75.359309 757.502462 101.635903 -75.359309 757.502462 0.000000 22 51
-64.452923 837.545724 138.978916 -64.452923 837.545724 0.000000 22 52
-52.230445 927.247933 393.068287 -52.230445 927.247933 16.955729 22 56
-54.340534 911.761742 11.571351 -54.340534 911.761742 118.364973 22 59
-40.716940 1011.746917 46.335092 -40.716940 1011.746917 1000.000000 22 62
-38.429588 1028.534064 52.171798 -38.429588 1028.534064 110.981043 22 64
-25.176649 1125.798953 85.989725 -25.176649 1125.798953 108.950922 22 69
-23.165668 1140.557780 240.809214 -23.165668 1140.557780 91.121206 22 70
-44.730200 982.293122 269.875720 -44.730200 982.293122 36.094333 22 72
-107.338910 522.800378 48.961586 -107.338910 522.800378 357.847237 22 74
-101.815981 563.333808 29.017498 -101.815981 563.333808 121.981460 22 77
3.007379 1332.644877 237.749670 3.007379 1332.644877 298.785438 22 82
-46.483673 755.779732 31.294895 -46.483673 755.779732 0.000000 23 32
203.241157 535.289277 118.342017 203.241157 535.289277 -14.947221 26 80
225.126739 506.494271 14.793034 225.126739 506.494271 85.975443 26 81
-17.289600 767.052555 31.294895 -17.289600 767.052555 -0.000000 28 32
-12.830750 765.188470 0.000000 -12.830750 765.188470 19.778765 28 33
31.068176 834.560336 281.390753 31.068176 834.560336 24.530291 29 40
-493.326797 975.461952 83.992100 -493.326797 975.461952 215.661662 29 46
-157.930958 885.343210 138.987961 -157.930958 885.343210 0.000000 29 57
-161.420323 886.280780 61.423650 -161.420323 886.280780 1000.000000 29 62
4.052847 775.491076 0.000000 4.052847 775.491076 19.778765 30 33
0.524943 776.764064 0.000000 0.524943 776.764064 35.691969 30 34
-90.798913 886.616790 109.918583 -90.798913 886.616790 69.152702 31 40
30.571512 796.028548 0.000000 30.571512 796.028548 35.691969 34 35
-143.506634 980.135566 -4.021672 -143.506634 980.135566 130.146304 37 57
-85.516995 965.179126 150.214468 -85.516995 965.179126 36.759911 37 62
-37.979008 1014.592883 21.313098 -37.979008 1014.592883 116.192901 39 62
-226.375222 1027.459908 128.348860 -226.375222 1027.459908 0.000000 42 67
-220.436901 1049.848026 -15.870288 -220.436901 1049.848026 143.202574 43 67
-215.951131 1066.759869 -21.858919 -215.951131 1066.759869 148.893916 44 67
-3.230635 1050.712367 10.022094 -3.230635 1050.712367 226.736194 45 62
-190.874586 635.338538 14.787124 -190.874586 635.338538 102.467775 47 55
-197.504904 583.702763 116.856992 -197.504904 583.702763 -12.792636 47 58
-178.482875 868.544969 152.924415 -178.482875 868.544969 66.967890 52 62
-346.399528 727.686561 18.477334 -346.399528 727.686561 49.971862 54 79
-148.134618 949.721836 -6.915513 -148.134618 949.721836 166.182531 56 57
-109.171438 940.591318 366.491522 -109.171438 940.591318 44.446096 56 62
-152.620484 920.242063 -0.000000 -152.620484 920.242063 110.195707 57 59
-157.105864 890.765481 60.021726 -157.105864 890.765481 143.284812 57 62
-141.230679 995.092467 156.487669 -141.230679 995.092467 -9.520868 57 72
-130.578014 918.340075 51.401867 -130.578014 918.340075 125.105075 59 62
-27.753491 1025.221881 113.018358 -27.753491 1025.221881 17.990458 62 64
47.735443 1103.689482 0.000000 47.735443 1103.689482 203.043563 62 70
-66.300306 985.154074 30.515713 -66.300306 985.154074 269.105285 62 72
112.715151 1171.233180 490.372462 112.715151 1171.233180 10.833287 62 82
-19.673090 1022.714993 -0.000000 -19.673090 1022.714993 10.698977 63 64
-23.270848 1023.831172 0.000000 -23.270848 1023.831172 14.937332 64 65
-197.194843 1137.473122 -10.624522 -197.194843 1137.473122 139.528419 66 67
-39.576553 1132.849553 99.786920 -39.576553 1132.849553 -9.121456 69 73
-36.326502 1147.401361 -14.892817 -36.326502 1147.401361 106.375601 70 73
-131.131317 570.926177 -0.000000 -131.131317 570.926177 104.364160 74 77
294.035056 1061.417935 19.090440 294.035056 1061.417935 70.220353 75 78
287.004420 914.803522 221.470205 287.004420 914.803522 22.334814 75 82
236.527356 1057.672902 64.965668 236.527356 1057.672902 0.000000 76 78
224.626076 1006.580013 -20.431875 224.626076 1006.580013 278.120766 76 82
218.387006 548.592471 173.748098 218.387006 548.592471 -27.572209 80 81
